review_rate,review_text,object_address,overall_rating,review_num,object_url,date_complete,postal_code,year,latitude_longitude,latitude,longitude
1,"Arrivée à 14h30... aucune file d'attente... une employée à l'accueil me reçoit: le ton est posé: plus que désagréable, une employée visiblement énervée et pressée que j'en finisse avec mes questions... un ton sec, me prenant de haut et une bonne leçon de morale en ce qui concerne les démarches que j'avais oublié d'effectuer!!! J'insiste sur le fait que si nous nous déplaçons dans vos bureaux, nous nous attendons à être reçus par des personnes aimables et compétentes, qui puissent nous donner des réponses claires et précises pour des démarches administratives parfois compliquées...","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",septembre 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Méchant gardien qui cherche à bully . Il a menti et essayé de trouve tous les excuses pour que je ne puisse pas entrer , même si les staffs à l'intérieur sont tout à fait disponibles et prêts à aider .(il y avait presque personne) c'est purement méchanceté ce gardien.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",mars 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
4,"Malheureusement pas d accueil sans rendez vous,mais agents de sécurité très sympathique","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",octobre 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Lamentable, des mois de travaux, pour une belle peinture et un lieu sobre. Mais une attente encore plus longue, debout (plus de chaises) sans numéro. Donc à 14h, je me retrouve à attendre 45 min debout.
2 personnes a l'accueil ""dépistage"" qui discutent durant mon attente, une personne qui se ballade avec un bloc note à la main.
Une personne à occupé de nous wt une personne dans les bureaux, bref lamentable","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",juin 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Accueil EXÉCRABLE et INCOMPÉTENCE MANIFESTE !
L'employée présente m'a reçu de façon plus que désagréable et n'a pas réussi à satisfaire ma demande. J'ajoute à cela que le service n'était absolument pas débordé (arrivée à l'heure d'ouverture et aucune file d'attente).

Conclusion :

Une meilleure gestion de vos services serait souhaitable pour atteindre un minimum de professionnalisme.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",juillet 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
5,"J’avais peur en voyant les avis, de me déplacer dans cette agence. Et quelle surprise! J’ai été reçu par une jolie brune d’une extrême gentillesse. Elle m’a expliqué ce qui n’allait pas dans mon dossier et fait le nécessaire pour débloquer mon congé maternité qui traînait depuis 3 mois. J’ai eu beaucoup de chance de tomber sur une personne aussi compétente avec beaucoup d’empathie! Je vous remercie infiniment Nabila!","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",décembre 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Il m'a rarement était donné de constater un comportement aussi méprisant de la part du personnel d’un service public. Lorsque l'on se targue d'afficher sur un écran 'Souriez-vous êtes filmés"", il serait juste de que cette 1ère règle soit appliquer au personnel lui-même. De plus je vous invite fortement à revoir votre mode de communication qui frise le ""chefaillon"" de service. Trop facile comme comportement lorsque des personnes sont en demande n'ont d'autre choix que de vous solliciter pour les aider.  C'est vraiment décevant.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",mars 2020,75014,2020.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Refuse de prendre un document sur téléphone après des mois d'attente, de dossier perdu et de rendez-vous inutiles. Évitez cette antenne, c'est une honte.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",juillet 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Quel dommage! Dans l'ensemble l'accueil au guichet est souvent rude ( sauf une interlocutrice qui m'à un jour très bien reçu mais dont je n'ai pas eu affaire par la suite). En bref, le sentiment général qui l'en ressort est un manque d'écoute et de compréhension , des réponses souvent évasives et une volonté de ""traiter"" au plus vite l'assuré pour pouvoir s'en défaire. En espérant que cet avis puisse générer des réflexions constructives.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
3,"Cela fait la deuxième fois cette semaine que je me rends dans ce centre et que je trouve porte close, mardi, fermée à 15h au lieu de 16 et aujourd'hui, fermée à 14h au lieu de 16h. Ras la casquette de s'être déplacé pour rien et sans préavis de leur part sur le site.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",janvier 2020,75014,2020.0,"(48.833274, 2.321379)",48.833274,2.321379
1,Recevez-vous les courriers qui vous sont adressés ? je suis au 4è dossier envoyé pour avoir accès à mes droits car salariée depuis 8 mois et aucune nouvelle de votre part ! 8 mois et 4 dossiers ! Nous sommes en 2019 ... Un petit mail de confirmation peut-être ?,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",juin 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
5,Le monsieur B. qui a traité mon dossier a été très aimable et patient en m'expliquant toutes les démarches à faire. Je vous remercie encore.,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",février 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
5,"Avant j’allais dans le centre du 15ème et l’accueil y est malheureusement déplorable. Aucune compassion. Rien...J’y allais toutes les semaines à cause de mes indemnités journalières qui n’étaient pas payées. J’avais toujours un discours différent. Des papiers à rapporter etc.... J’ai décidé d’aller dans le 14eme pour essayer un autre centre. J’ai été reçu par une conseillère très agréable et souriante qui a rapidement vu la complexité de mon dossier. Elle m’a donné un rdv rapidement au vu de l’urgence et par chance le jour du rdv c’était avec elle. Elle a compris ma détresse et a transmis mon dossier à sa responsable. Elle a suivi mon dossier et m’a contacté par téléphone pour m’informer que j‘étais payé!!!! Enfin!!! Grace à elles!!!!!
Je voulais donc remercier Madame E. et sa responsable Madame M. pour leurs compétences et leur professionnalisme.
Les personnes mettent des avis négatifs quand ils sont mécontents mais il faut également mettre un avis positif quand on été reçu avec beaucoup de gentillesse! Donc je recommande vivement ce centre.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",septembre 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Ce n’est pas professionnel. Je me déplace ce matin dans ce centre. Sur Google, il est marqué que c’est ouvert, alors que c’est fermé !!","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",décembre 2021,75014,2021.0,"(48.833274, 2.321379)",48.833274,2.321379
1,Fermeture dans les horaires d’ouverture sans aucune notification. C’est pénible de vivre dans ce pays.,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",août 2020,75014,2020.0,"(48.833274, 2.321379)",48.833274,2.321379
1,Horaire 9h 16 h mais à 12 y’a personne… faut paraît-il prendre rendez-vous… foutage de gueule !,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",mai 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Afin que tout soit plus simple (et habitant le sud de paris donc c'est pertinent), je souhaiterais me rendre dans un point d'accueil. Or, point d'accueil ! Erreur 404 lorsque je tente d'accèder à l'adresse proposée en dessous du commentaire de perrine delacroix, même chose depuis leur site.
Comprenez que ma déception ne concerne pas tant l'établissement lui-même que le service public en général. Merci Macron, à tout niveller par le bas sous prétexte que si on est riche on s'en sort, et que ça donne envie d'être riche, le tissu social se désagrège...","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,"Comment dire, il serait bon de rappeler la notion de SERVICE public aux gens des guichets. Chaque visite est ahurissante pour moi. Désagréables, voir irrespectueux. Même si je comprends la frustration d'un travail répétitif et avec des usagers pas toujours compréhensifs, je crois que c'est le pire accueil qu'on peut avoir cette cpam , si on rajoute à ça des infos données au compte goute, incomplètes ( expérience vécue pendant ma grossesse) donc l'obligation de revenir plusieurs fois, il y a vraiment un manque de sérieux","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,"(Je vous met la suite la )

Donc parce que vous vous devez chouchouté vos clients , vous devez prendre vos commissions , ouaaaaah alors là comment vous dire ! On se permet de jugez mon ancienne activité , non enfaite c’est formules de politesses n’ont rien à voir avec des histoires de commissions mais d’un savoir être qui m’a été inculquer , l’empathie , comment pouvez vous exercer un métier dans lequel vous côtoyez des personnes si vous n’aimez pas les gens, soit disant parce que vous êtes dans un service public vous pouvez tout vous permettre non je suis pas d’accord n’oubliez pas qu’on cotise tous entreprise privé ou public pour la sécurité sociale et qu’on mérite un minimum de savoir être et de savoir-faire que visiblement la personne que j’ai recontrer ce matin n’a pas , enfin bref entre temps je lui avais demandé si elle pouvais regarder tant que j’étais là ma carte vitale qui ne fonctionner pas , mais après ces propos qui devait de plus en plus attaquant et son ton qui hausser de plus en plus ,  j’ai demander dans le plus grand des calme à récupérer ma carte vitale et à partir parce que je ne m’épuiserais pas davantage à expliquer le savoir être à une personne de 50 ans qui a la réflexion d’un enfant qui ne connaît rien de la vie . Bref et là elle me dit eh bah je ne réglerais pas votre problème avec votre carte puis je l’ai regarder et je lui ai dit très bien c’est pour sa que je vous demande de me la redonner ,  j’ai pas besoin de vous au revoir ! Et je suis parti , ma mère étant présente elle même a été choqué de son comportement puéril . Personnel à revoir ! Sur ceux agréable après midi à tous .","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
5,"Pourtant jour de grève.
J'ai eu comme interlocuteur une personne extrêmement compétente, gentille prenant bien le temps de m'expliquer et de me conseiller sur les démarches à suivre. Merci","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",décembre 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Vendredi, après une heure d'attente:
""Bonjour comment se fait-il que la caf et mon employeur ai reçu ma déclaration de grossesse et pas vous ?""
""A bah on a du la perdre, mais ne vous inquiétez pas, elle doit être dans les archives mais n'a pas été saisie informatiquement, je la chercherai et on va régler ça. Voilà! Au revoir! Au suivant!""

Lundi, après une heure d'attente:
""Bonjour, c'est bon pour la déclaration de grossesse ? Votre collègue a dit qu'elle devait la retrouver.''
''Euuh, non, non, on l'a pas madame""
""Mais alors comment qu'on va faire dites-donc???""
""Beh euh, il faut courir encore chez votre médecin pour faire un duplicata et re-courir encore pour venir nous la remettre""
""Vous n'auriez pas éventuellement une solution pour m'arranger, du genre envoi par la poste ou par mail histoire que je n'ai pas a déplacer mon gros ventre encore une fois ?""
""Bah non faut venir madame""
...
Moins fiables que des robots mais avec autant d'initiative...","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
2,"Bien accueillis, mal reçu par les guichets , déplorable , dommage, le guichet à côté ça va bien ,, don une loterie","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",mars 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
5,"Merci au conseiller Monsieur B., d'avoir traité ma demande de façon professionnelle et efficace. Merci beaucoup pour votre amabilité.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",janvier 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Attention ce centre est fermé pour travaux mais cela n est indiqué nulle part !!!!!!!!!!!

J insiste sur le fait que l information de fermeture n est pas accessible sur internet facilement. Il faut se déplacer pour s'en rendre compte et c est déjà trop TARD ! On a perdu un certain temps

CENTRE FERMÉ POUR TRAVAUX !!","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,"Bonjour
En fait ça fait bientôt 2 ans que j’avais fait ma demande de carte vitale dans votre CPAM et j’ai toujours rien reçu.
Comment est-ce possible..?
Merci","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",avril 2021,75014,2021.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Malgré plusieurs relances et une mise en demeure de payer, je reste toujours en attente du remboursement de mes IJSS de début janvier et cela me cause des difficultés financières…","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",janvier 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Un scandale, le pire de la bureaucratie francaise...aucun respect pour le citoyen; atteintes inutiles; en fonction de sur qui vous tombez, on vous donne une réponse différente; on vous fait revenir dix fois sans raison; on vous demande des documents qui ne servent pas; ils ont eux meme zéro connaissance des lois de la sécurité.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,4 mois que je demande la cmu c et ils donnent de fausses informations ! Mon assistante sociale les a appelé pour traitement d'urgence du dossier.ca n'a rien donné !,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",août 2020,75014,2020.0,"(48.833274, 2.321379)",48.833274,2.321379
1,L'agent à l'accueil de l'Agence m'a envoyé à l'INSEE pour faire une simple démarche de changement de numéro de sécurité sociale. Démarche de responsabilité de la CPAM  mais qu'apparement il n'était pas au courant ! Il faut former les agents avant de les mettre à l'accueil !,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,"""Vigile"" totalement abruti qui ne comprend pas le mot ""renouvellement"".
Le reste des employés...ne sait pas dire bonjour. Et n'a pas envie de travailler.
Vraiment une honte","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,Merci d'actualiser vos horaires pdt travaux et de prévenir Google.  C'est le moyen le plus rapide aujiidhui pour vérifier les horaires d'ouverture et les infos sont fausses ..,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,Accueil à améliorer à 100%. On dirait qu’on agaçait l’agent du fait qu’on est venu. Il nous a juste donné une feuille avec d’autre centres sur Paris sans explication.,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
5,Équipe formidable. Les conseillers sont très compétents  mon problème a été solutionné très rapidement,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",janvier 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
5,"Super accueil, personnel souriant et professionnel.Problème de paiement réglé très rapidement.Merci beaucoup","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",février 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Visite pour obtenir une attestation de droits. Locaux fermés ""exceptionnellement "". Et la borne n'a pas de papier. Bravo le service à la sécu !!!!!!","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",décembre 2020,75014,2020.0,"(48.833274, 2.321379)",48.833274,2.321379
1,"Nous n'avons pas de réponse à notre demande depuis 4 mois!
Ma fille, étudiante/salariée,  reste sans Sécurité Sociale!
Accueil exécrable et incompétence.","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",novembre 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
1,Alors vue les commentaires cela ne m'étonne pas j'ai déposé mon arrêt de travail dans la boîte et bizarrement il n'est jamais arrivé,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",septembre 2021,75014,2021.0,"(48.833274, 2.321379)",48.833274,2.321379
1,Depuis 1 an que j'ai fait la demande de changement de sécu étudiante vers CPAM et en 1 an min dossier à ee perdu 3 fois ce qui explique que j'ai toujours pas de sécurité sociale alors que je me fait opérer fin août 😤😤😤😤 …,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
2,Ce qui me choque ce que il ya pas de prioritaire ni pour les personnes âgées ni pour les personnes en situation handicap ni pour les femmes enceintes et en plus pas de salle d'attente énorme,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",janvier 2020,75014,2020.0,"(48.833274, 2.321379)",48.833274,2.321379
1,Ils ne répondent jamais au téléphone c'est scandaleux !,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",janvier 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
1,Plus désagréable comme hôtesses d'accueil tu meurs ! On veut des personnes souriantes et agréable.,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,"Ton hautin
Ne satisfait pas à la demande alors que les accusés de receptions prouve que les courriers ont été reçu
Refus manifeste de payer les indemnité","19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",octobre 2019,75014,2019.0,"(48.833274, 2.321379)",48.833274,2.321379
1,Établissement fermé pour travaux depuis le 9 aout alors que sur le site il marque ouvert.du grand n'importe quoi,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",,75014,,"(48.833274, 2.321379)",48.833274,2.321379
1,Mauvaise,"19 Rue Didot, 75014 Paris, France",2.2,109,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8331426,2.3202366,18.22z/data=!4m6!3m5!1s0x47e671b4c2fa1eb1:0x50f439dbdc3c2b5!8m2!3d48.8332528!4d2.3214463!16s%2Fg%2F11ckxxvnx7",septembre 2022,75014,2022.0,"(48.833274, 2.321379)",48.833274,2.321379
